,id,ra,dec,z_spec,z_phot,log_mass,log_sfr,is_mass_clumpy,is_UV_clumpy
8981,122398,150.15392,2.2323158,-1.0,1.958,10.85,1.2174312992678569,False,False
8982,122413,150.06544,2.2318861,-1.0,0.628,10.0,0.6112983622964289,False,False
8983,122437,150.03473,2.2327821,-1.0,1.261,10.36,1.6929526170383251,False,True
8984,122500,150.27206,2.2324991,-1.0,1.027,10.95,1.706743378506736,False,False
8985,122503,150.30573,2.2330222,0.6588,0.661,10.12,1.008940661377087,False,True
8986,122504,150.2276,2.2339041,-1.0,0.89,9.83,0.6354837468149122,False,False
8987,122513,149.98172,2.2331054,-1.0,1.4,10.43,1.6715245806296686,True,True
8988,122528,150.16917,2.2339034,-1.0,1.217,9.97,0.923295840655504,False,False
8989,122549,149.94035,2.2336843,-1.0,1.4,10.8,1.7786431720934557,False,True
8990,122551,150.03851,2.2331519,-1.0,0.763,10.44,0.8222988712623664,False,True
8991,122553,150.06494,2.2323339,-1.0,0.596,10.76,0.791620482692814,False,False
8992,122569,150.28979,2.2338684,-1.0,1.13,10.24,1.4085960764627827,False,True
8993,122584,150.1725,2.2336273,-1.0,0.928,10.38,1.2083876037951542,False,False
8994,122590,149.96822,2.233125,-1.0,0.928,10.38,1.409730292558446,False,True
8995,122592,150.14954,2.2334945,0.7306,0.746,10.35,1.1633701202258837,False,True
8996,122639,150.08022,2.2349231,-1.0,1.068,9.93,0.9292656182530656,True,True
8997,122640,149.92995,2.2327285,-1.0,1.13,11.0,1.4031033550467655,False,False
8998,122650,150.07106,2.2330399,-1.0,0.596,10.53,1.276461804173244,False,False
8999,122653,150.34602,2.2341356,-1.0,0.928,10.48,1.651365251895013,True,True
9000,122665,150.15929,2.2354116,-1.0,0.928,10.23,0.9185021396361738,False,True
9001,122667,150.09048,2.230865,-1.0,0.763,10.65,1.1869563354654122,False,False
9002,122687,150.08984,2.2348907,-1.0,0.853,10.24,1.113073893594208,False,True
9003,122699,150.20509,2.2350578,-1.0,0.872,10.22,1.0184092073820683,False,False
9004,122707,149.98454,2.2357514,-1.0,1.732,10.78,1.9811750668257309,False,False
9005,122753,150.36023,2.2362785,-1.0,1.377,10.85,1.8858924533443164,True,False
9006,122765,149.99055,2.2355883,0.604,0.612,9.83,0.4276483711869326,False,True
9007,122770,150.23276,2.2363212,-1.0,0.612,9.83,0.4109458586877745,False,True
9008,122772,149.98688,2.2369807,-1.0,0.661,9.91,-0.1726307269461747,False,False
9009,122775,150.20197,2.2372305,-1.0,1.109,10.03,1.2748503200166648,False,False
9010,122778,150.06107,2.2368934,-1.0,1.173,10.22,0.9304905653062696,False,True
9011,122792,149.90546,2.2369225,-1.0,0.948,10.24,1.117005996635967,False,False
9012,122794,150.27448,2.2360575,1.0885,1.007,9.81,1.4441541368783648,True,False
9013,122813,150.22749,2.2373912,-1.0,1.047,9.8,0.8726806071519296,False,False
9014,122828,149.92236,2.2361934,-1.0,1.239,9.99,0.966000857628784,False,False
9015,122833,150.09363,2.2372096,-1.0,1.261,10.23,1.660476524980175,False,False
9016,122836,150.05592,2.2334595,-1.0,1.027,11.37,2.4110773409938195,True,True
9017,122846,150.3293,2.2374306,-1.0,1.678,11.06,1.789989433412694,False,True
9018,122847,150.33998,2.2372842,-1.0,1.13,10.35,1.457079148060328,False,True
9019,122857,149.99542,2.2383227,-1.0,1.13,9.97,0.4994121256722754,True,True
9020,122868,150.24214,2.2369335,-1.0,1.284,10.66,1.940167714034075,False,True
9021,122889,150.06567,2.237618,-1.0,1.173,10.54,1.50044231785749,False,False
9022,122905,150.02846,2.2386675,-1.0,1.548,10.48,1.8976325886541527,True,False
9023,122916,150.02554,2.2376428,-1.0,1.574,10.84,2.5541946848521406,False,False
9024,122924,150.07191,2.238662,-1.0,0.835,9.88,0.9367649976099414,False,True
9025,122932,150.06146,2.2372358,-1.0,1.047,10.62,1.3177082376103015,False,False
9026,122937,150.27969,2.2378602,-1.0,0.967,10.26,0.3494717992143857,False,True
9027,122942,149.98331,2.2379088,-1.0,1.261,10.15,1.463340441902779,False,False
9028,122957,150.08044,2.2389762,-1.0,0.987,10.04,1.1429210575156148,True,False
9029,122964,150.27139,2.2393157,-1.0,1.599,10.76,0.3527611917238308,True,True
9030,122973,150.27148,2.2390289,-1.0,1.625,10.79,1.5600501697347926,False,True
9031,122980,150.07298,2.2392056,0.9825,0.948,10.05,1.025346834509827,False,True
9032,122981,150.22977,2.2388561,-1.0,1.732,10.84,2.024083204722246,False,False
9033,122983,150.26137,2.2389939,-1.0,1.4,10.53,1.948119424380536,True,True
9034,122991,150.19313,2.2385404,-1.0,0.661,10.32,0.9239689648754712,False,True
9035,123015,150.0623,2.2386153,-1.0,1.13,10.91,1.4690263077508614,False,False
9036,123021,149.90875,2.2387507,-1.0,1.007,10.32,1.7000283921631754,True,True
9037,123027,150.3577,2.2394011,-1.0,1.109,10.38,1.476280806025541,False,True
9038,123028,149.92967,2.2401452,-1.0,0.987,10.26,0.9326766586224008,True,True
9039,123056,150.14507,2.2391937,-1.0,1.007,10.62,1.2912356108487877,False,False
9040,123057,150.22469,2.23929,-1.0,0.928,10.71,1.0906107078284066,False,False
9041,123060,149.93089,2.2401602,-1.0,1.068,10.08,1.4124941472506352,False,True
9042,123061,149.95467,2.2395499,-1.0,1.109,9.8,1.0750722627061189,False,True
9043,123071,150.10376,2.2376544,0.7988,0.799,10.6,1.5922878159521308,False,False
9044,123088,149.96516,2.2390511,-1.0,0.909,10.52,1.2610724513908227,False,False
9045,123091,149.90073,2.2406292,-1.0,1.307,10.22,1.036987997806906,False,False
9046,123096,150.34138,2.2401071,-1.0,0.967,10.62,1.006337660374551,False,False
9047,123102,150.25815,2.2402055,-1.0,1.548,10.67,2.0646077201306268,False,True
9048,123131,150.29478,2.2407594,-1.0,0.928,10.37,0.5171958979499743,False,True
9049,123137,150.12962,2.2411859,-1.0,1.815,10.44,1.8516924261983936,False,True
9050,123142,150.12395,2.2392013,0.7484,0.763,10.97,1.3064893627084826,False,False
9051,123150,150.11998,2.2413526,-1.0,0.781,10.09,-0.7644715530924511,False,False
9052,123172,150.16898,2.2411888,-1.0,1.007,10.19,1.1514924284254977,False,True
9053,123179,150.21715,2.2414432,-1.0,1.261,10.0,1.5658478186735176,False,False
9054,123187,150.21767,2.240561,-1.0,0.534,9.95,0.5959369062691735,True,True
9055,123188,150.04271,2.2417915,-1.0,1.377,10.51,1.593540807934989,False,False
9056,123193,150.23648,2.241796,-1.0,1.027,10.15,0.8412968874902819,False,False
9057,123194,150.34721,2.2415254,-1.0,1.13,10.1,1.2534833920870143,False,True
9058,123196,150.03699,2.2402189,-1.0,0.729,10.24,0.9293167267534956,False,False
9059,123198,149.91841,2.2411804,-1.0,0.729,10.15,0.8421097634406101,False,True
9060,123264,149.90678,2.2427461,-1.0,0.781,9.83,0.7701890227359933,False,True
9061,123271,150.21577,2.2424972,0.6755,0.678,10.2,0.3344537511509309,True,True
9062,123278,150.35426,2.2415996,-1.0,1.173,10.99,1.824366680102273,False,False
9063,123292,149.93446,2.2424543,-1.0,0.781,10.49,1.1390600786493013,False,False
9064,123310,150.12137,2.2431829,0.6848,0.678,9.8,0.1878026387184193,False,True
9065,123347,150.22617,2.2428987,-1.0,0.948,10.66,1.5848511616070404,False,True
9066,123355,150.12225,2.2434988,-1.0,0.817,10.47,0.7318304202881624,False,False
9067,123360,150.33791,2.2440047,-1.0,0.763,9.95,0.8386602259889415,False,False
9068,123389,150.2209,2.2446508,-1.0,0.987,10.18,0.7192483984479462,False,False
9069,123394,149.92386,2.244781,-1.0,1.109,9.84,1.2223782659449556,False,False
9070,123424,150.04961,2.2402353,0.6016,0.58,10.37,0.5542468081661106,False,False
9071,123444,150.05289,2.2435229,0.7246,0.729,10.98,1.578100304755907,False,False
9072,123450,150.15198,2.2439518,0.5336,0.534,10.01,0.6787004349983043,False,True
9073,123453,150.31416,2.2411594,-1.0,1.109,10.77,1.8226452794066812,False,True
9074,123473,149.99657,2.2445228,-1.0,1.759,10.5,1.902747845351485,False,True
9075,123479,149.93217,2.2446799,-1.0,1.027,10.62,1.5191320404455118,False,False
9076,123488,150.03291,2.2430396,-1.0,0.694,11.01,1.3456873288988471,False,False
9077,123503,150.15164,2.24579,-1.0,1.217,10.19,0.1075491297446862,False,False
9078,123533,149.93553,2.2458017,-1.0,1.33,10.08,1.3819269306372273,True,True
9079,123557,150.18665,2.2461908,-1.0,1.088,9.83,0.5359267413955693,False,False
9080,123568,150.29756,2.2456915,-1.0,0.853,10.03,0.4437322414015968,False,False
9081,123573,149.97943,2.2458911,-1.0,1.652,11.15,0.6578204560156972,False,False
9082,123574,150.33267,2.24613,-1.0,0.763,10.22,0.9025467793139914,False,False
9083,123666,150.21819,2.2458375,-1.0,0.661,10.61,1.3592661646067483,False,True
9084,123671,150.32228,2.2456205,-1.0,0.519,9.86,0.6577249542051081,True,True
9085,123676,150.05891,2.2465901,-1.0,0.948,10.38,1.35791579857913,False,True
9086,123680,150.17671,2.2461317,-1.0,0.909,9.92,0.8173670162875941,True,False
9087,123684,149.9687,2.2476625,0.8514,0.853,10.06,0.9656249671092428,False,True
9088,123690,150.16779,2.2471104,-1.0,0.872,10.25,1.4533947936132774,False,False
9089,123707,150.25111,2.2480216,0.7755,0.781,10.0,0.9207492612757084,False,True
9090,123712,150.21458,2.2475829,0.6574,0.645,9.93,0.683587317572767,True,True
9091,123721,150.11301,2.248493,-1.0,1.261,9.99,0.9846623061901066,False,True
9092,123726,150.32146,2.2468801,-1.0,0.746,10.78,0.8120438979302267,False,False
9093,123739,150.2701,2.2489715,-1.0,1.4,10.44,-0.0741724253752576,False,True
9094,123746,150.26154,2.2475252,0.5914,0.909,10.76,0.6302244107524323,False,False
9095,123758,149.96007,2.2486074,-1.0,0.781,9.92,0.4163075870598826,False,False
9096,123781,149.99837,2.248528,-1.0,0.504,9.95,0.9939209588012868,False,False
9097,123783,149.90752,2.2490618,-1.0,1.007,10.23,1.5213734807610282,False,False
9098,123785,149.91768,2.2479906,-1.0,0.645,10.15,0.8388490907372553,False,True
9099,123786,149.9249,2.2490499,-1.0,1.599,10.44,2.070702659719473,True,True
9100,123790,149.90544,2.2492981,-1.0,1.239,9.81,1.8753738429035447,True,False
9101,123796,149.93262,2.2485206,-1.0,1.284,10.91,1.388509715314879,False,False
9102,123797,149.99641,2.2478404,0.6138,0.628,10.09,0.6545615547417433,False,True
9103,123822,150.11502,2.2492328,-1.0,1.13,10.33,0.7415455167762094,False,True
9104,123823,150.18298,2.2479377,-1.0,1.574,11.19,2.6466732384768425,False,False
9105,123826,150.25096,2.2495832,-1.0,1.377,10.33,1.6555801911718633,False,True
9106,123844,149.99895,2.247838,-1.0,0.694,10.6,1.3260899642635602,False,True
9107,123865,150.06651,2.2502918,-1.0,1.377,10.11,0.5841049703994527,False,False
9108,123884,149.90483,2.2505686,-1.0,0.817,10.06,0.5035183127240748,False,False
9109,123944,150.04256,2.2506919,-1.0,0.781,9.94,0.9444826721501688,False,True
9110,123962,150.24146,2.2518227,-1.0,1.261,10.18,1.044657333234866,True,False
9111,123966,149.94116,2.2498741,-1.0,0.948,10.28,1.4609729737111343,True,True
9112,123968,149.92113,2.2503633,-1.0,0.928,10.94,1.7025597715251586,False,False
9113,123974,149.97443,2.2507067,-1.0,0.872,10.45,0.8034571156484139,False,False
9114,123999,150.25095,2.2510002,0.893,0.928,10.73,1.9258945425130536,False,True
9115,124008,150.01877,2.2527878,-1.0,1.13,10.13,1.227063592342826,False,True
9116,124015,149.90172,2.2522633,-1.0,1.284,10.03,0.5848963441374498,True,False
9117,124025,149.97231,2.2524283,0.889,0.872,10.07,1.0650566033560185,False,True
9118,124037,150.07097,2.2521591,-1.0,1.705,10.47,1.5012373275464328,False,False
9119,124071,150.15572,2.2519553,0.5329,0.504,10.4,0.8861521819707967,False,True
9120,124080,150.24396,2.2528384,-1.0,1.599,10.71,1.6141587095091752,False,False
9121,124100,150.08881,2.2528243,0.7279,0.729,10.43,1.029261995804175,False,False
9122,124104,150.26164,2.2524531,-1.0,1.109,10.57,1.6232596306196103,False,True
9123,124107,150.08369,2.2523191,-1.0,0.967,10.15,1.078420564914,True,True
9124,124110,149.98146,2.2532227,-1.0,1.377,10.5,1.9122220565324155,True,True
9125,124112,150.21693,2.2528353,-1.0,1.13,10.41,1.2996815916623548,False,False
9126,124114,150.08359,2.2530558,-1.0,0.746,9.96,0.7616271845615827,False,False
9127,124115,149.98129,2.2536514,-1.0,1.152,10.37,0.3998467127129224,False,False
9128,124118,150.04572,2.2536807,-1.0,1.068,9.88,0.5338991007965946,False,False
9129,124129,150.34756,2.2531004,-1.0,0.645,10.41,0.8037301709745439,False,False
9130,124142,149.98778,2.2543795,-1.0,1.152,9.97,1.213995616368085,True,False
9131,124152,149.90521,2.2532482,-1.0,0.711,10.33,1.0522320902523343,False,False
9132,124153,150.19792,2.2525568,0.5047,0.504,10.38,0.8784068875809956,False,False
9133,124156,150.00671,2.2532222,-1.0,0.835,10.76,0.6060587494103143,False,False
9134,124158,150.35213,2.2534354,-1.0,0.853,10.14,1.321163296760679,False,True
9135,124180,150.28035,2.2534068,0.6649,0.628,10.41,0.9477277269633156,True,False
9136,124191,149.95004,2.2544782,-1.0,0.694,10.01,0.0358298252528281,True,False
9137,124206,150.3284,2.2548053,-1.0,1.007,10.39,1.4047140126688988,False,True
9138,124212,150.03749,2.2536449,-1.0,1.13,10.39,1.7298691365047307,True,False
9139,124220,150.12811,2.2515681,0.7882,0.817,10.15,1.415874408809005,True,True
9140,124229,150.07729,2.2548294,-1.0,1.9,10.5,0.8025000677643934,False,False
9141,124242,149.90746,2.2548397,-1.0,0.853,10.29,0.6726519228400025,False,True
9142,124244,150.15462,2.2511518,0.5332,0.534,10.25,1.1266832633882902,False,True
9143,124246,150.18359,2.2524507,-1.0,0.645,10.2,0.8550949511586219,False,True
9144,124248,150.22124,2.2538843,0.9315,0.928,10.82,0.9050939683278714,False,False
9145,124249,150.05048,2.2549388,-1.0,1.652,10.99,1.315550534421905,False,True
9146,124281,150.2274,2.2549052,-1.0,0.729,10.15,0.9573198968553408,False,True
9147,124357,150.1062,2.256649,-1.0,0.781,10.03,0.4566696294237575,False,False
9148,124389,150.22865,2.2570097,0.6008,0.596,9.85,0.5492485568540559,False,False
9149,124405,150.34164,2.2572856,-1.0,1.307,10.57,1.4135009350021206,True,True
9150,124407,150.03194,2.2565827,0.4962,0.519,9.93,0.6287974855667101,False,True
9151,124442,150.08583,2.2569664,-1.0,0.928,10.55,1.1656300623761835,False,True
9152,124445,150.24268,2.2582469,-1.0,1.871,10.91,2.190017771951199,False,False
9153,124464,150.02945,2.2586079,-1.0,1.047,9.89,0.9084313989660064,False,False
9154,124471,150.09544,2.2551582,0.727,0.729,10.8,1.380934463330702,False,False
9155,124490,150.00258,2.2586446,-1.0,1.548,10.96,2.974324670968721,False,False
9156,124497,150.02586,2.258836,-1.0,0.729,9.8,0.2033049161384829,False,True
9157,124527,149.99252,2.2574649,0.66,0.678,10.45,0.8744238305865019,False,False
9158,124550,150.30908,2.2593887,-1.0,0.987,10.14,1.1550322287909702,False,True
9159,124551,150.08537,2.2574131,-1.0,0.928,10.43,1.212214247419941,True,True
9160,124563,150.31917,2.2597723,-1.0,0.872,10.07,1.1363717234923234,False,False
9161,124580,150.13031,2.2596233,-1.0,0.746,10.41,0.7223047868743276,False,False
9162,124590,150.17574,2.2588396,-1.0,1.173,10.8,0.9523080096621253,False,True
9163,124595,149.99097,2.2596145,-1.0,0.645,10.14,-0.7011469235902933,False,False
9164,124611,149.99364,2.2585478,0.6585,0.612,11.21,1.4485671997480956,True,True
9165,124635,149.91707,2.2597277,-1.0,0.678,10.34,0.6887756552728449,False,False
9166,124654,150.17714,2.2592392,-1.0,0.928,10.73,1.248635244699329,False,True
9167,124669,150.17754,2.2612197,0.8788,0.89,9.84,0.9722954286111396,False,True
9168,124676,150.21103,2.2609711,-1.0,1.027,10.64,1.374345016224609,False,False
9169,124684,150.16624,2.2601707,-1.0,0.763,10.28,0.1749315935284425,False,False
9170,124688,150.10439,2.2605865,0.6428,0.628,10.19,1.2289390424565416,False,False
9171,124692,150.27422,2.2618575,-1.0,1.473,10.4,1.313360951244128,False,False
9172,124696,150.1508,2.261683,-1.0,1.109,9.86,1.1807564923035585,True,True
9173,124700,149.99844,2.2608619,-1.0,0.661,10.05,0.7358383343170738,False,False
9174,124701,149.9985,2.2615538,-1.0,1.498,10.55,1.8994374542861776,True,True
9175,124724,150.06007,2.2621067,-1.0,1.377,10.06,1.3058455818584538,False,False
9176,124727,149.90446,2.2614312,0.6062,0.628,9.89,0.898286278589123,False,True
9177,124738,150.2523,2.2619009,-1.0,1.109,10.35,1.830460350030967,False,False
9178,124743,150.24229,2.2614801,-1.0,0.948,10.69,1.0736083884562069,False,False
9179,124764,149.99796,2.2622538,0.6668,0.661,9.87,0.6490426340861764,True,False
9180,124765,150.04886,2.2625074,-1.0,0.645,10.02,-1.0655015487564323,True,True
9181,124771,150.28197,2.2621789,-1.0,1.13,10.5,1.3368798155984225,False,False
9182,124778,150.29097,2.2621212,-1.0,1.787,10.94,2.2256090482463557,False,True
9183,124783,150.25108,2.2628777,-1.0,1.574,10.31,1.706743378506736,False,False
9184,124833,150.33852,2.2622018,0.672,0.678,10.29,0.904282657645628,False,True
9185,124837,149.985,2.2634349,-1.0,1.261,10.46,1.097292024091896,False,False
9186,124841,150.03384,2.2625809,-1.0,0.799,10.38,1.0443829470735368,False,True
9187,124854,149.9426,2.2627985,-1.0,1.732,10.07,1.866588581775032,True,True
9188,124855,149.9473,2.263232,-1.0,1.173,10.35,0.8701111553644008,True,True
9189,124885,149.96603,2.2638543,-1.0,0.948,9.82,1.1275906770079578,False,True
9190,124900,149.96294,2.2620547,-1.0,0.645,9.88,0.5289167002776547,False,False
9191,124921,150.23495,2.2647853,-1.0,1.498,10.39,2.116866649747171,False,False
9192,124935,150.26633,2.2639556,-1.0,0.612,10.13,0.367355921026019,False,False
9193,124946,150.17622,2.2644677,-1.0,0.967,10.04,1.0567143295163943,False,False
9194,124950,149.91821,2.2625897,0.6469,0.645,9.99,0.637389650129212,True,True
9195,124952,149.98711,2.2644382,-1.0,0.746,9.97,0.9797759327296856,False,False
9196,124963,150.13356,2.2619481,0.7506,0.763,10.2,0.9143431571194408,False,True
9197,124966,150.06461,2.2640481,-1.0,1.4,10.4,1.732940305121614,False,False
9198,125002,149.93503,2.2576842,0.6786,0.678,11.01,1.325884943968999,False,True
9199,125003,150.05408,2.2648664,-1.0,0.853,10.27,0.4916417934775861,False,True
9200,125013,150.11673,2.2652683,-1.0,0.746,10.2,0.9824973691977124,True,True
9201,125016,150.03477,2.2633917,-1.0,0.89,10.43,1.4098317197860069,False,True
9202,125042,150.00021,2.2656498,-1.0,1.787,10.67,2.281785341371847,False,True
9203,125052,150.08842,2.2655752,-1.0,0.948,10.11,0.6748611407378116,True,True
9204,125081,150.13387,2.2662561,0.6833,0.678,10.1,0.8744238305865019,False,False
9205,125091,150.20518,2.2669272,-1.0,0.781,9.97,0.5016069224188293,False,False
9206,125092,149.98128,2.2665994,-1.0,1.13,10.5,1.4483816368546605,False,False
9207,125106,150.08035,2.2659533,-1.0,1.473,10.83,1.3062748751093465,False,False
9208,125109,150.20288,2.2667568,-1.0,1.843,10.65,2.2075374278581186,False,False
9209,125111,150.28896,2.2666428,-1.0,0.781,10.1,1.081275279529334,False,False
9210,125129,150.03632,2.267035,-1.0,1.449,10.93,2.169539246943567,False,False
9211,125150,150.07904,2.2665641,-1.0,1.759,10.77,2.08940697609628,False,False
9212,125165,150.28943,2.2667515,-1.0,0.645,10.11,0.658488381309017,False,True
9213,125193,150.21999,2.2676454,-1.0,1.815,11.19,0.366236123718293,False,False
9214,125197,150.12149,2.267277,0.827,0.817,9.9,1.0836101051623104,False,True
9215,125199,150.20055,2.2675359,-1.0,1.787,10.62,2.1663797836864527,False,False
9216,125206,150.30501,2.26701,-1.0,0.967,10.62,1.4785664955938431,False,True
9217,125223,149.99593,2.2668605,-1.0,1.449,10.95,1.2619524328441316,False,True
9218,125242,150.13306,2.2684815,-1.0,0.89,10.01,1.1911714557285586,True,False
9219,125248,150.32558,2.2683618,-1.0,1.088,9.93,0.6965311199696071,False,False
9220,125253,150.11775,2.2667706,0.7506,0.746,10.94,1.3747666702852022,False,False
9221,125257,150.06847,2.2654786,0.9806,0.987,11.15,1.3749681862992342,False,False
9222,125266,150.30072,2.2678158,-1.0,1.871,10.92,2.289751671014494,False,False
9223,125287,150.16267,2.2684622,-1.0,1.4,10.31,0.3816564825857869,False,True
9224,125299,150.35719,2.2686677,-1.0,1.4,10.4,1.866003625546812,False,True
9225,125309,150.14359,2.268445,-1.0,0.872,10.09,1.2112540676178725,True,False
9226,125313,149.92221,2.2688563,-1.0,0.628,10.07,0.2884728005997825,False,True
