ID, Smass, SFR, Mass_Clumpy, UV_Clumpy, O3727, O4959, O5007, HBeta, R23
149921.0,11.07,2.06789623553876,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
150047.0,10.49,1.1425458840862763,0.0,1.0,0.6624,-99.0,1.2211,94.7236,539.0434,-0.005668003726601584
150278.0,10.48,1.3624636247552122,0.0,0.0,0.8958,267.4162,-99.0,-99.0,-99.0,-0.7011737373737374
150336.0,10.0,0.7658175153099183,1.0,0.0,0.6754,-99.0,39.1472,89.0203,177.7076,0.16413197859855178
150411.0,10.53,1.0696311026203429,0.0,1.0,0.8313,234.9782,-99.0,-99.0,-99.0,-0.3735171717171716
150528.0,10.64,1.5429871684207987,1.0,0.0,0.8304,380.3935,-99.0,-99.0,-99.0,-1.842358585858586
150703.0,10.35,1.4690852991231205,0.0,0.0,0.8914,-99.0,-99.0,-99.0,-99.0,3.0
150715.0,10.75,1.4759615891924238,0.0,1.0,0.7504,518.4752,-99.0,-99.0,534.2222,0.5998912063182698
150723.0,10.85,1.992133599977678,0.0,0.0,1.0512,334.5406,-99.0,-99.0,-99.0,-1.3791979797979796
150739.0,10.79,1.447499128735851,0.0,1.0,0.8967,532.0365,-99.0,-99.0,-99.0,-3.374106060606061
151019.0,10.4,0.8607571230815421,0.0,0.0,0.7013,-99.0,56.8663,150.1599,112.4537,0.9606282407782046
151045.0,10.72,0.9635989625972414,1.0,1.0,1.0293,169.1189,-99.0,-99.0,-99.0,0.29172828282828284
151148.0,10.33,0.8402315949581088,0.0,0.0,0.7508,988.7615,43.9083,150.7192,310.6374,3.809550942674642
151475.0,10.4,0.686099771995916,0.0,0.0,0.5363,-99.0,17.8005,84.8494,73.5589,0.04961874090014944
151555.0,10.9,1.2675002593932656,0.0,1.0,0.6655,-99.0,8.0526,93.9441,47.0024,0.06375631882627279
151566.0,10.07,1.024731889655249,0.0,1.0,0.7352,836.3798,107.1096,302.3901,601.2598,2.0721150823653933
151793.0,10.53,1.227938097369417,0.0,1.0,0.9002,188.2621,-99.0,-99.0,-99.0,0.09836262626262622
151806.0,10.49,0.9405164849325672,0.0,1.0,0.6773,-99.0,50.2393,-99.0,412.2028,-0.35846602691684765
151821.0,10.67,1.1488493429592206,0.0,1.0,0.6656,-99.0,133.0174,339.8733,1035.014,0.3612421667726234
151847.0,10.94,1.0391363992220952,0.0,0.0,0.905,199.7009,-99.0,-99.0,-99.0,-0.01718080808080798
151862.0,11.21,1.6819554261536194,0.0,0.0,0.9734,1655.222,-99.0,-99.0,-99.0,-14.719414141414141
151993.0,10.54,1.575741909831946,0.0,0.0,0.9469,294.028,-99.0,-99.0,-99.0,-0.9699797979797982
152136.0,10.21,0.6992305028834092,0.0,1.0,0.6661,-99.0,17.3831,69.5501,158.384,-0.07618698858470553
152265.0,10.77,0.919601023784111,0.0,1.0,0.9078,306.9937,-99.0,-99.0,-99.0,-1.1009464646464646
152268.0,10.97,1.601168773829693,0.0,0.0,0.9573,633.5507,-99.0,-99.0,-99.0,-4.3995020202020205
155314.0,10.72,1.0830006695765333,0.0,1.0,0.9535,-99.0,-99.0,-99.0,-99.0,3.0
155474.0,11.04,1.8382255251199668,0.0,0.0,0.951,1100.0339,-99.0,-99.0,-99.0,-9.111453535353535
155585.0,10.26,0.9226735678585544,0.0,0.0,0.8923,169.5779,-99.0,-99.0,-99.0,0.2870919191919192
155680.0,10.58,1.9645660274236103,1.0,1.0,1.1202,2941.4873,-99.0,-99.0,-99.0,-27.711992929292926
155731.0,10.31,0.9018395920512294,0.0,1.0,0.7215,611.4094,110.612,271.3584,441.6057,2.24947232338713
156032.0,9.95,1.1603784814628617,0.0,0.0,0.8072,2124.6433,-99.0,-99.0,-99.0,-19.461043434343438
156461.0,11.25,1.813100397060016,1.0,1.0,1.0536,535.1149,-99.0,-99.0,-99.0,-3.4052010101010106
156588.0,11.2,1.747450651809521,0.0,0.0,0.8847,1144.0778,-99.0,-99.0,-99.0,-9.556341414141414
156603.0,10.69,1.3235408460980118,0.0,0.0,0.8322,164.5574,41.7384,53.8645,270.0371,0.9634242850334269
156614.0,10.45,0.153814864344529,0.0,0.0,0.6018,-99.0,-39.4293,-60.0054,-7.4277,26.71549739488671
156654.0,10.83,1.316871567348347,0.0,0.0,0.9751,2737.5376,-99.0,-99.0,-99.0,-25.65189494949495
156862.0,10.66,1.4502183061999891,0.0,1.0,0.7176,-99.0,94.6206,125.0145,724.7175,0.1664581026399942
156883.0,10.36,0.9582293141883822,0.0,1.0,0.6684,-99.0,31.925,95.4358,415.504,0.06825638261003503
157103.0,10.75,1.1653927267698108,1.0,1.0,0.6445,-99.0,47.1811,191.995,250.2124,0.560228429925935
157147.0,11.13,2.0838178347364504,1.0,1.0,0.6602,3365.8293,2684.9758,8844.876,1786.4574,8.3381115609026
157304.0,11.08,1.6303770178925925,0.0,0.0,0.9875,640.4682,-99.0,-99.0,-99.0,-4.469375757575758
157518.0,10.18,0.6682927104482209,1.0,1.0,0.8302,146.1398,-99.0,-99.0,-99.0,0.523840404040404
157594.0,10.87,1.5325760396609025,0.0,1.0,0.6316,-99.0,258.5843,621.6497,1190.5088,0.6562185848605235
157603.0,10.53,1.1498039382270222,0.0,0.0,0.5928,330.0885,42.5226,153.3162,468.3328,1.1229777201169768
157954.0,11.0,1.596002970384389,1.0,1.0,0.9487,1847.7303,-99.0,-99.0,-99.0,-16.663942424242425
158194.0,10.95,2.1579974106867077,1.0,1.0,1.1515,847.9025,-99.0,-99.0,-99.0,-6.564671717171717
158230.0,10.32,1.359209191764298,0.0,1.0,0.7341,789.7673,62.6913,497.6606,723.0778,1.8671838632025486
158362.0,10.82,1.6788369269009216,0.0,0.0,0.9087,994.6608,-99.0,-99.0,-99.0,-8.047078787878787
158448.0,10.86,1.5343815233172555,0.0,1.0,0.8277,832.8924,-99.0,-99.0,-99.0,-6.413054545454545
158484.0,10.82,0.1225435240687543,0.0,0.0,0.6777,89.8689,-99.0,-99.0,-99.0,1.0922333333333334
158534.0,10.72,1.1771034324365364,0.0,1.0,0.8295,128.9754,-12.7188,40.5394,207.2158,0.7566797512544893
158620.0,10.61,1.036748629172202,0.0,0.0,0.6588,312.1108,-99.0,-99.0,487.1667,0.23423357959400753
158849.0,10.1,1.1154440834362396,1.0,1.0,0.8246,614.2086,-99.0,-99.0,-99.0,-4.204127272727273
159059.0,11.11,1.6579923063702062,0.0,1.0,1.0063,377.2681,-99.0,-99.0,-99.0,-1.810788888888889
159263.0,10.18,1.263636068588108,0.0,0.0,0.7172,-99.0,174.3086,443.0974,1162.8114,0.4458212225989528
159408.0,10.5,0.8546096380957952,0.0,1.0,0.8313,143.4966,3.6516,36.4267,135.9563,1.350249308049719
159428.0,10.76,1.7664500282675015,0.0,0.0,0.8349,335.2224,-99.0,-99.0,-99.0,-1.3860848484848485
159619.0,10.85,1.286523831815505,0.0,1.0,0.8893,253.0466,-99.0,-99.0,-99.0,-0.5560262626262628
159640.0,10.91,0.738225448142505,0.0,0.0,0.9196,137.4661,-99.0,-99.0,-99.0,0.6114535353535352
159743.0,10.45,1.1675536211968247,0.0,1.0,0.8931,553.2911,-99.0,-99.0,-99.0,-3.58879898989899
159749.0,10.87,1.5572544917163424,1.0,1.0,0.9413,574.5751,-99.0,-99.0,-99.0,-3.803788888888889
159918.0,10.3,1.195844324747282,0.0,0.0,0.9414,281.55,-99.0,-99.0,-99.0,-0.8439393939393941
159961.0,10.64,0.8901973862100288,0.0,1.0,0.6828,-99.0,33.9346,179.094,216.162,0.5275145492732303
159961.0,10.64,0.8901973862100288,0.0,1.0,0.6828,-99.0,33.9346,179.094,216.162,0.5275145492732303
159971.0,10.54,1.1175695634638274,0.0,0.0,0.6753,984.6642,291.2311,854.0026,843.7543,2.5243105724024164
160244.0,9.83,0.7157527168228595,0.0,0.0,0.4995,-99.0,381.9159,1014.0165,1023.629,1.266994584952165
160442.0,10.44,0.4393326938302626,0.0,0.0,0.8914,106.9473,-99.0,-99.0,-99.0,0.9197242424242424
160513.0,10.65,1.314520279061685,0.0,0.0,0.9468,146.3062,-99.0,-99.0,-99.0,0.522159595959596
160525.0,10.51,0.6866362692622934,0.0,1.0,0.834,169.9542,-99.0,-99.0,-99.0,0.28329090909090926
160736.0,10.09,0.9926418698783976,0.0,1.0,0.9571,966.6183,-99.0,-99.0,-99.0,-7.763821212121212
160861.0,10.94,1.422146455962125,0.0,0.0,1.0331,442.41,-99.0,-99.0,-99.0,-2.468787878787879
160995.0,11.2,2.1249148497549006,0.0,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
161033.0,9.93,0.7044936970092988,0.0,1.0,0.7457,1315.328,-99.0,-99.0,-99.0,-11.286141414141413
161186.0,11.07,2.101678351027969,1.0,1.0,0.8776,138.5649,-99.0,-99.0,-99.0,0.6003545454545455
161439.0,10.59,1.1048284036536553,0.0,1.0,0.6892,471.801,67.2179,179.33,559.1966,1.2846088477648112
161465.0,9.9,0.9290611240847656,1.0,1.0,0.8446,507.1029,96.8558,271.6216,236.68,3.699426652019605
161694.0,10.22,1.425680916828624,1.0,1.0,1.2481,1460.2747,-99.0,-99.0,-99.0,-12.750249494949495
161822.0,10.63,1.167405957232292,0.0,1.0,0.6753,-99.0,53.673,136.9424,347.0333,0.2639959911628077
161822.0,10.63,1.167405957232292,0.0,1.0,0.6753,-99.0,53.673,136.9424,347.0333,0.2639959911628077
161980.0,10.53,1.4097641042663462,0.0,1.0,0.7475,-99.0,102.8708,442.1796,440.7958,1.011920712493177
161993.0,10.55,1.3966874359924706,0.0,0.0,0.7024,1184.1958,726.3304,2336.719,1062.5249,3.997313568839658
162113.0,10.48,1.5781920805402574,0.0,0.0,1.0288,1160.9464,-99.0,-99.0,-99.0,-9.726731313131314
162239.0,10.82,1.6134929782119858,1.0,0.0,0.9462,819.4337,-99.0,-99.0,-99.0,-6.277108080808081
162397.0,10.59,1.1274287778515988,0.0,0.0,0.7033,-99.0,76.0542,156.1456,435.7359,0.30568929482285023
162397.0,10.59,1.1274287778515988,0.0,0.0,0.7033,-99.0,76.0542,156.1456,435.7359,0.30568929482285023
162454.0,10.58,1.4955027098822886,0.0,1.0,0.9025,1187.3934,-99.0,-99.0,-99.0,-9.993872727272727
162495.0,10.51,0.6246945312720814,0.0,0.0,0.673,-99.0,70.724,119.262,197.8644,0.4598401733712583
162583.0,10.54,1.511388651757688,0.0,1.0,1.1695,848.6256,-99.0,-99.0,-99.0,-6.571975757575757
162620.0,10.2,0.8213169705910973,0.0,1.0,0.7061,720.5641,58.2559,147.6679,373.0877,2.483297894838131
162734.0,10.26,1.4360353626078686,1.0,1.0,1.0714,2156.6907,-99.0,-99.0,-99.0,-19.784754545454547
162807.0,10.59,1.2062860444124324,0.0,1.0,0.7298,-99.0,42.3927,148.0869,344.3665,0.2656460486139041
162906.0,10.84,1.097430853944242,0.0,0.0,0.8311,421.9567,-27.1832,-99.0,507.9728,0.5822624754711276
162996.0,9.87,0.9181876613589256,0.0,0.0,0.84,338.3318,-99.0,-99.0,-99.0,-1.4174929292929292
163059.0,10.35,1.2985255953219992,0.0,0.0,0.9112,319.0224,-99.0,-99.0,-99.0,-1.222448484848485
163233.0,10.97,1.4172557378652135,0.0,0.0,1.0267,187.1125,-99.0,-99.0,-99.0,0.10997474747474736
163237.0,10.9,1.8245553581121048,0.0,1.0,0.8368,1259.8754,-99.0,-99.0,1379.199,0.7699218169386722
163262.0,11.12,1.629073043426928,0.0,0.0,0.8925,365.6538,-99.0,-99.0,-99.0,-1.6934727272727272
163375.0,10.41,1.0176175733396735,0.0,0.0,0.7075,178.4539,-99.0,-99.0,-99.0,0.1974353535353535
163375.0,10.41,1.0176175733396735,0.0,0.0,0.7075,178.4539,-99.0,-99.0,-99.0,0.1974353535353535
163453.0,10.93,1.7827448686911505,0.0,0.0,0.9337,1416.9622,-99.0,-99.0,-99.0,-12.312749494949495
163453.0,10.93,1.7827448686911505,0.0,0.0,0.9337,1416.9622,-99.0,-99.0,-99.0,-12.312749494949495
163678.0,11.09,1.3834024104918154,0.0,0.0,0.9094,271.9425,-99.0,-99.0,-99.0,-0.7468939393939393
163778.0,10.06,0.9788193867328422,1.0,1.0,0.8383,1313.0912,122.9788,-99.0,547.7863,2.4408606056777984
164140.0,11.03,2.59884410655265,0.0,0.0,0.7076,-99.0,-99.0,-99.0,-99.0,3.0
164289.0,10.52,1.1437016294247695,0.0,0.0,0.7058,-99.0,33.7275,63.7058,334.39,-0.004685247764586275
164422.0,11.04,1.2366380141818505,1.0,1.0,0.8662,764.6037,84.9235,-99.0,221.2135,3.392773045044719
164422.0,11.04,1.2366380141818505,1.0,1.0,0.8662,764.6037,84.9235,-99.0,221.2135,3.392773045044719
164423.0,10.34,1.6309869107702202,1.0,0.0,0.85,903.5919,-99.0,-99.0,631.0639,1.1180989753969448
164721.0,10.76,1.5396280299283454,1.0,0.0,1.0149,310.437,-99.0,-99.0,-99.0,-1.135727272727273
164755.0,9.93,0.3248994970523133,0.0,0.0,0.6083,-99.0,138.2938,536.3744,445.0886,1.2933788913038888
165155.0,11.04,1.371714202642618,0.0,0.0,0.7639,1030.9679,716.4741,2382.7354,759.2162,5.440054361326854
165409.0,10.61,1.5961900974879282,0.0,1.0,0.9894,925.5756,-99.0,-99.0,-99.0,-7.349248484848485
165661.0,10.7,1.6917620314546395,0.0,1.0,0.9468,687.1102,-99.0,-99.0,-99.0,-4.940507070707071
165700.0,10.3,1.2214142378423387,0.0,1.0,0.8426,837.9275,-99.0,-99.0,-99.0,-6.463914141414142
165976.0,10.69,1.2780444365328807,0.0,0.0,0.841,311.7884,61.6086,189.9418,255.9027,2.2013788834584394
165992.0,11.2,1.5534825147062905,0.0,1.0,0.7601,567.9684,-25.4593,-99.0,256.2613,1.7306909002646906
166155.0,10.17,0.9568884546500772,0.0,1.0,0.7558,811.313,87.2628,280.455,552.1838,2.1352143978146407
166309.0,10.78,1.187689893525184,1.0,1.0,0.7033,-99.0,70.8323,145.4616,373.5835,0.31396970155266496
166436.0,10.45,1.7431490094091404,0.0,1.0,0.8421,-99.0,319.9861,1072.8621,1607.3597,0.8049524944541039
166503.0,10.45,1.295764961229772,0.0,0.0,0.8391,366.2713,-99.0,-99.0,-99.0,-1.699710101010101
166550.0,10.95,1.9055746305571324,0.0,1.0,0.7618,1084.6953,-99.0,-99.0,1223.355,0.7248062091543338
166598.0,10.8,1.7207049307178537,0.0,0.0,0.7035,-99.0,179.3317,453.273,1136.5397,0.46949939364194676
166730.0,10.47,0.6615287401319825,0.0,1.0,0.7055,175.5456,17.0883,53.1117,124.57,1.9727510636589871
166920.0,10.64,1.2744349700740418,0.0,0.0,1.0132,948.865,-99.0,-99.0,-99.0,-7.58449494949495
166982.0,10.94,1.785059206604438,0.0,0.0,0.8828,205.7708,-99.0,-99.0,-99.0,-0.07849292929292938
167269.0,10.75,0.7320719409998666,0.0,0.0,0.916,-99.0,-99.0,-99.0,-99.0,3.0
167269.0,10.75,0.7320719409998666,0.0,0.0,0.916,-99.0,-99.0,-99.0,-99.0,3.0
167583.0,10.77,1.3501122800983638,0.0,1.0,0.7049,435.2777,61.0536,69.6107,739.7764,0.7650176458724556
167627.0,10.72,1.56467789772798,0.0,0.0,0.8838,229.8224,-99.0,-99.0,339.2055,0.09381451656886457
167937.0,10.27,0.653309012938479,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0
168109.0,10.83,1.642652443021586,0.0,0.0,0.8918,428.0641,127.1438,-99.0,601.2348,0.7587849206333367
168109.0,10.83,1.642652443021586,0.0,0.0,0.8918,428.0641,127.1438,-99.0,601.2348,0.7587849206333367
168135.0,10.62,1.543633532576258,0.0,0.0,0.8853,258.6981,-99.0,-99.0,-99.0,-0.6131121212121213
168259.0,10.15,0.8937062930647135,0.0,0.0,0.7338,-99.0,42.3827,176.1549,352.3845,0.33922490915463077
168472.0,10.37,1.4539295920577286,0.0,0.0,0.8367,547.0601,-99.0,-99.0,-99.0,-3.5258595959595964
168540.0,10.76,1.3965828916833831,0.0,1.0,0.7308,252.8909,1.3538,54.9266,74.6336,4.142521598850919
168554.0,10.17,1.5209156470454417,0.0,0.0,0.8468,-99.0,301.5137,824.5043,766.8215,1.3393182116046565
168871.0,10.11,0.7594411971336976,0.0,0.0,0.713,734.8347,64.0337,-99.0,355.7236,1.967450008939525
169191.0,10.74,1.8363114538754728,0.0,1.0,1.0052,869.08,-99.0,-99.0,-99.0,-6.778585858585859
169241.0,10.76,1.2562846784841613,0.0,0.0,0.8671,1445.5588,-99.0,-99.0,-99.0,-12.601604040404041
169341.0,10.48,1.3454521513758242,0.0,1.0,0.7463,387.6783,-99.0,-99.0,298.048,0.6364018547348077
169351.0,10.71,1.2219616515050415,0.0,0.0,0.8393,187.0599,-99.0,-99.0,333.3913,-0.03281459354218302
169510.0,10.65,1.5598348348909945,0.0,1.0,0.9531,685.2529,-99.0,-99.0,-99.0,-4.921746464646464
169519.0,10.04,0.8894697839695074,0.0,0.0,0.6763,-99.0,23.5089,126.7964,365.6836,0.14029970170934655
169598.0,10.6,1.676474121169098,0.0,0.0,0.8407,144.4713,-29.9358,101.116,79.3502,2.717718417848978
169683.0,10.92,1.2137832993353042,0.0,0.0,0.8681,319.0601,-99.0,-99.0,-99.0,-1.2228292929292928
169835.0,10.87,1.2960286361067224,0.0,1.0,0.9494,265.0167,-99.0,-99.0,-99.0,-0.6769363636363638
169846.0,10.44,1.298743943482407,0.0,0.0,0.7462,-99.0,40.5239,142.7118,300.7509,0.28008461487563296
169901.0,11.09,1.1047601666385252,0.0,0.0,0.893,2146.0562,-99.0,-99.0,-99.0,-19.677335353535355
169933.0,10.56,2.1023959691342986,1.0,1.0,0.9437,1594.7428,-99.0,-99.0,-99.0,-14.108513131313131
170265.0,11.15,1.0912095647341291,0.0,0.0,0.8404,311.6985,-99.0,-99.0,-99.0,-1.1484696969696973
170336.0,10.71,1.1631613749770184,0.0,0.0,0.8493,422.7645,29.1766,-99.0,513.6383,0.6871393741471382
170505.0,10.78,0.9718786170262658,0.0,0.0,1.1681,562.1027,-99.0,-99.0,-99.0,-3.6778050505050506
170514.0,10.25,1.6002212099752366,1.0,1.0,0.9936,2547.7668,-99.0,-99.0,-99.0,-23.73501818181818
170656.0,11.26,1.7756686897983684,0.0,0.0,0.9097,412.6418,-99.0,-99.0,-99.0,-2.16809898989899
170707.0,10.88,1.4441853720971574,0.0,1.0,0.9262,600.262,-99.0,-99.0,-99.0,-4.0632525252525244
170708.0,10.89,1.9368051849449135,0.0,0.0,1.1742,240.3942,-99.0,-99.0,-99.0,-0.42822424242424256
170708.0,10.89,1.9368051849449135,0.0,0.0,1.1742,240.3942,-99.0,-99.0,-99.0,-0.42822424242424256
170833.0,11.13,2.0590747037239185,0.0,0.0,0.9566,761.7341,-99.0,-99.0,-99.0,-5.694283838383838
171194.0,10.56,1.1999196515905677,0.0,0.0,0.916,178.4008,-99.0,-99.0,308.0984,-0.06361344297795768
171194.0,10.56,1.1999196515905677,0.0,0.0,0.916,178.4008,-99.0,-99.0,308.0984,-0.06361344297795768
171255.0,10.02,0.9212181211949504,0.0,1.0,0.9001,1138.4507,-99.0,-99.0,-99.0,-9.499502020202021
171281.0,10.4,1.3393321678635055,0.0,1.0,0.7638,2162.1411,-99.0,-99.0,-99.0,-19.83980909090909
171281.0,10.4,1.3393321678635055,0.0,1.0,0.7638,2162.1411,-99.0,-99.0,-99.0,-19.83980909090909
171383.0,10.65,1.178861887156875,0.0,0.0,0.9537,520.3682,-99.0,-99.0,-99.0,-3.2562444444444445
171635.0,10.22,1.4502183061999891,1.0,1.0,1.0082,1168.3925,-99.0,-99.0,-99.0,-9.801944444444445
171670.0,10.72,1.281124309449275,0.0,0.0,0.8918,96.7861,-99.0,-99.0,-99.0,1.0223626262626262
171911.0,10.46,0.1225435240687543,0.0,0.0,0.5675,70.4238,6.7288,88.3296,30.8894,5.357248764948494
171915.0,11.35,2.1100136357126478,0.0,0.0,1.1252,789.5611,-99.0,-99.0,-99.0,-5.975364646464646
172147.0,10.7,1.7852372705852773,0.0,1.0,0.9521,2564.0903,-99.0,-99.0,-99.0,-23.899902020202017
172388.0,10.26,1.284159920398681,0.0,0.0,0.8354,402.1921,3.0594,-99.0,214.6449,1.4267820945198324
172480.0,10.06,0.736953953783146,0.0,1.0,0.6041,-99.0,142.6546,422.7335,658.347,0.7084229137521703
172544.0,11.0,1.5926319171046608,0.0,1.0,1.1086,351.9731,-99.0,-99.0,-99.0,-1.5552838383838383
172810.0,10.5,1.6128368162322582,0.0,1.0,0.8945,304.2582,-99.0,-99.0,-99.0,-1.0733151515151513
172894.0,10.6,1.6512392359739294,0.0,1.0,0.8688,1242.4943,-99.0,-99.0,-99.0,-10.550447474747475
172961.0,10.7,1.4609579485599655,0.0,0.0,0.8353,-99.0,25.5411,122.55,270.1108,0.18174430641055447
172961.0,10.7,1.4609579485599655,0.0,0.0,0.8353,-99.0,25.5411,122.55,270.1108,0.18174430641055447
173062.0,10.89,1.8287758647401693,0.0,0.0,1.0299,626.1591,-99.0,-99.0,-99.0,-4.324839393939394
173352.0,10.66,1.3668337082390027,0.0,0.0,0.8607,154.9259,19.0834,58.2615,278.6815,0.8334632905305878
173408.0,10.12,1.4796616710572343,0.0,0.0,0.9428,2762.9314,-99.0,-99.0,-99.0,-25.90839797979798
173457.0,10.02,1.1240801568797,1.0,1.0,0.6762,-99.0,221.6652,710.3098,808.5486,1.0302101815524758
173597.0,10.88,1.8340835654258876,0.0,1.0,1.022,368.2227,-99.0,-99.0,-99.0,-1.7194212121212118
173720.0,10.56,1.643798000679235,0.0,1.0,0.9767,340.2266,-99.0,-99.0,-99.0,-1.4366323232323235
173728.0,10.96,1.5973989750590312,0.0,1.0,0.9161,391.1345,-99.0,-99.0,-99.0,-1.9508535353535355
173867.0,10.59,0.9279346817411794,0.0,1.0,0.6075,-99.0,62.3218,88.1267,278.0529,0.18503133756202506
174053.0,10.35,1.3427384165554173,0.0,0.0,0.8939,660.6408,-99.0,-99.0,-99.0,-4.673139393939394
174053.0,10.35,1.3427384165554173,0.0,0.0,0.8939,660.6408,-99.0,-99.0,-99.0,-4.673139393939394
174095.0,10.55,1.3438220107621617,0.0,0.0,0.6902,-99.0,96.1823,329.7341,886.9219,0.3685966036017376
174368.0,10.39,1.572720617983394,1.0,0.0,0.8751,458.6123,-99.0,-99.0,174.498,1.4934973466744605
174469.0,10.29,1.3122196832739723,0.0,0.0,0.9534,923.199,-99.0,-99.0,-99.0,-7.325242424242424
174551.0,10.77,1.054421524462536,1.0,1.0,1.0084,96.9071,-99.0,-99.0,-99.0,1.021140404040404
174821.0,10.83,1.3988597384042611,0.0,0.0,0.6681,-99.0,51.4043,158.2946,696.5091,0.1589338890188226
174821.0,10.83,1.3988597384042611,0.0,0.0,0.6681,-99.0,51.4043,158.2946,696.5091,0.1589338890188226
174939.0,10.77,1.40671045860979,0.0,0.0,0.945,253.7537,-99.0,-99.0,-99.0,-0.5631686868686869
175009.0,10.44,0.9290099854939612,0.0,0.0,0.7878,646.0341,-99.0,-99.0,-99.0,-4.525596969696969
175097.0,10.85,0.6224212739756703,0.0,1.0,0.8405,428.0586,-99.0,-99.0,-99.0,-2.3238242424242426
178489.0,10.88,1.4972752863579954,0.0,0.0,0.872,185.6675,-99.0,-99.0,-99.0,0.12457070707070718
178819.0,10.95,1.5327925850375852,0.0,0.0,0.8547,-99.0,145.0582,593.5798,410.2307,1.5592153390762804
178827.0,11.09,1.9626392058441224,0.0,0.0,0.9433,1978.6439,-99.0,-99.0,-99.0,-17.98630202020202
179105.0,10.77,1.705855163095799,0.0,0.0,1.0296,952.292,-99.0,-99.0,-99.0,-7.619111111111112
179162.0,10.95,0.8716896656855153,0.0,0.0,0.766,203.6178,10.9128,-99.0,217.2185,0.5318635383266158
179372.0,11.3,1.8706496627968008,0.0,0.0,0.9709,537.461,-99.0,-99.0,-99.0,-3.42889898989899
179715.0,10.44,-0.2839966563652008,1.0,0.0,1.1699,-99.0,-99.0,-99.0,-99.0,3.0
179783.0,9.9,1.013174409878867,0.0,1.0,0.6717,-99.0,349.5637,1181.8054,1045.4775,1.3700621008103953
179871.0,10.8,1.4425424785414045,0.0,1.0,0.9427,483.179,-99.0,-99.0,-99.0,-2.880595959595959
179955.0,10.81,1.2381716036301464,0.0,0.0,0.9912,193.4592,-99.0,-99.0,-99.0,0.04586666666666657
180022.0,10.64,1.3698834893354792,0.0,1.0,0.9586,218.7699,-99.0,-99.0,-99.0,-0.20979696969696976
180022.0,10.64,1.3698834893354792,0.0,1.0,0.9586,218.7699,-99.0,-99.0,-99.0,-0.20979696969696976
180043.0,10.78,0.785614524946824,0.0,1.0,0.6767,-99.0,123.2209,426.8233,141.4846,3.187938475282823
180305.0,9.91,1.094191524909532,0.0,0.0,0.6725,-99.0,310.7554,835.1624,1056.2449,0.9911695668305714
180320.0,10.11,1.0939117410493782,0.0,1.0,0.7312,2164.9138,328.7607,844.3566,1051.7054,3.1739221839119582
180513.0,10.45,1.615339717908828,1.0,1.0,1.2916,483.6314,-99.0,-99.0,-99.0,-2.8851656565656563
180581.0,10.28,1.255658373171252,0.0,1.0,0.6147,574.4221,68.0745,199.6598,433.3012,1.943581970232254
180581.0,10.28,1.255658373171252,0.0,1.0,0.6147,574.4221,68.0745,199.6598,433.3012,1.943581970232254
180658.0,10.16,1.382305275193315,0.0,0.0,0.9864,-99.0,-99.0,-99.0,-99.0,3.0
180815.0,10.36,1.2575105831906153,1.0,0.0,0.7571,919.0264,-99.0,221.4897,536.9405,1.9397234889154384
180891.0,10.8,1.5377183774285963,0.0,0.0,0.8926,303.442,-99.0,-99.0,-99.0,-1.065070707070707
181065.0,10.53,0.9834007381805384,0.0,0.0,0.7445,452.1895,-99.0,-99.0,289.4147,0.8782881450043831
181091.0,10.28,1.6049816296074315,1.0,1.0,1.0833,638.0726,-99.0,-99.0,-99.0,-4.4451777777777775
181134.0,9.96,0.541454428747589,0.0,1.0,0.621,-99.0,112.5768,429.8491,552.4121,0.8027085214100126
181269.0,10.35,1.2589005567836082,0.0,1.0,0.7936,911.5237,-99.0,-99.0,661.8933,1.0780041133518046
181300.0,10.29,1.4170729225131873,0.0,1.0,1.0819,806.3806,-99.0,-99.0,-99.0,-6.145258585858586
181303.0,10.41,0.4089180208467798,0.0,1.0,0.7974,138.8268,-99.0,-99.0,116.62,-0.5074018178700052
181475.0,10.03,1.0200296335426993,0.0,1.0,0.677,1844.6904,-99.0,-99.0,-99.0,-16.633236363636364
181595.0,10.43,0.8797837800904158,0.0,0.0,0.8271,300.1661,-1.937,117.4303,253.0746,1.6424382375789588
181614.0,10.73,1.550949539120771,0.0,0.0,0.6163,-99.0,1960.8286,4911.3115,2491.6086,2.7183804470734287
182007.0,10.24,1.1825858254572927,1.0,1.0,0.7965,321.2592,-99.0,-99.0,-99.0,-1.2450424242424245
182090.0,10.7,0.1195857749617838,0.0,0.0,0.8205,159.845,-99.0,-99.0,-99.0,0.3854040404040404
182092.0,10.48,1.3439793994775977,0.0,0.0,0.9846,176.1252,-99.0,-99.0,-99.0,0.22095757575757569
182148.0,9.8,0.5389505620143615,0.0,0.0,0.6797,-99.0,130.1707,403.9367,462.9928,0.9397714176116777
182192.0,10.24,1.2523432243800858,1.0,0.0,0.7712,-99.0,66.3837,211.8148,580.0356,0.30894396826677534
182367.0,10.5,1.3589432196323348,0.0,1.0,0.88,213.5224,-99.0,-99.0,-99.0,-0.15679191919191923
182621.0,10.13,0.2810333672477275,0.0,0.0,0.6782,-99.0,6.1422,4.7286,-4.2972,20.50851717397375
182810.0,11.3,1.4982278231517845,0.0,0.0,0.8789,344.4885,-99.0,-99.0,-99.0,-1.479681818181818
